pathway,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_147,Sample_148,Sample_149,Sample_150,Sample_151,Sample_152,Sample_153,Sample_154,Sample_155,Sample_158,Sample_159,Sample_160,Sample_161,Sample_162,Sample_163,Sample_164,Sample_165,Sample_166,Sample_167,Sample_168,Sample_169,Sample_170,Sample_171,Sample_172,Sample_173,Sample_174,Sample_175,Sample_176,Sample_177,Sample_178,Sample_179,Sample_180,Sample_181,Sample_182,Sample_183,Sample_184,Sample_185,Sample_186
PWY-6167,3706.8574770883583,1367.2354900966618,932.4916889134521,665.2681467826903,744.5024601634979,1139.5632357566874,1111.7873240818542,1240.5390781874266,2419.8239895495153,1564.0327777299647,960.3776474180501,748.1492371746176,944.7709093544424,1870.593579166421,1013.0772785784393,1129.6664274358998,666.0026711219338,521.0333514919848,542.6232990452842,717.3308612760638,1201.3525809477603,999.2870130070729,1096.128532185235,905.1102742836439,785.3877021553409,1388.4309516529993,1338.033611,2217.4010241605483,1443.453490497612,1563.4558832336988,784.809111,913.9807253830219,699.9696537013373,955.1351657747185,988.8721526182725,1512.9229496389248,853.5124944449574,1023.5395042912147,850.7809372153663,850.8439961895826,1223.9071796784915,871.9851548692764,1120.889612169828,2425.927453407215,1306.6686643764913,1274.7505876733571,981.2868291384053,809.4509483026173,1104.253709495267
PWY-6168,15464.083157531715,20350.285630527454,18402.946378357618,15591.26181480237,19886.066041773214,18779.683486674927,15048.944314714248,15192.341639706648,17207.53656183164,19274.000380078625,18851.327184572277,19365.31871811475,17883.88968569549,15797.21860577003,20400.002601130567,17424.35028340678,16848.038122921793,13489.815449419728,18190.547755638596,19430.09368125557,15933.334817561019,20284.954356938062,17020.072460331245,15348.60356129222,22056.628659179496,24047.009627998414,19631.639353938925,14426.024356633425,16169.316532669338,20773.83132364134,14608.582604792242,13944.90363535779,18908.992489373482,22069.60644873856,20884.319110454966,17230.127168718864,16864.50368268432,16723.240699597158,15146.222823655815,14746.823176243774,16992.508545022676,18282.152816545204,16981.884043574944,13845.694962904665,14416.048245943153,17948.478452036758,17964.711622672763,17765.55402942852,20757.94686
PWY-6182,0,0,0,0,0,0,4.742757601202734,0,6.021217275212909,14.784913873559695,3.7483368020201904,1.561184939,14.13425373883622,0,0,7.184923467215479,0,0,0,7.7192996226764485,0.8482922325595369,0,10.259402792475457,0,11.734620797785265,0,0,0,11.894802818738178,0,0,0,0,0,0,0,0,0.8439634679197199,4.138535935081678,0,0.8705771329558507,0,0,0,0,5.822157006346188,0,0,3.9549449095216547
PWY-6185,0,0,0,0,0,0,1.7204674223241758,0,6.323025002206674,14.756218540225689,6.274521866054325,1.2470968261494648,1.2187103505478627,0,0,5.9799731667590805,0,0,0,8.128080955213047,0.714816174,0,0.24790559941374807,0,7.251935185730134,0,0,0,10.901759422182717,0,0,0,0,0,0,0,0,0.8882545922867201,1.3628835061836726,0,0.6816154128320177,0,0,0,0,6.426230376691982,0,0,3.327355674248395
PWY-6210,22.99548845312011,0,14.557115786404935,28.35068919900466,22.37686088188714,5.797728501892916,0,0,51.23605333094115,0,14.589517652908999,10.621030345800989,43.44332755632582,29.015472208383745,57.197869328764064,10.468029260942476,13.897556740667245,12.024910950247042,0,0,9.349319301467341,0,0,7.391630591630593,13.190164783521286,16.05064424152741,0,13.931419804015228,21.177111066958076,3.8714009278903316,0,28.26453320713979,11.011914737078744,0,0,0,0,0,0,0,0,7.393542627585181,0,42.375755641122836,31.546308898206775,3.8910116448326058,42.35739338,0,9.366562825
PWY-622,19568.45196022181,17722.313551682815,16572.091413789632,16370.852737125659,16912.658391954777,18921.307031877364,17115.39756365021,15040.443465855198,17805.04237259556,18699.46833068384,17119.429880880736,16236.699224606817,16818.629053987454,14480.67187986681,16706.964585602815,15401.21518778123,14738.336811754196,12504.723252941192,15873.44338450705,17949.91731130098,16074.964843836075,20412.49863587677,17771.84836273935,17486.516812671154,22516.378878592164,24167.33659899812,18930.624061169907,14410.381820389348,16339.561585237738,19650.759855371718,13278.73911091013,12954.948953830328,19304.708795725903,18888.031501744965,17908.320924304633,14541.055052614518,16697.251338555874,17567.086675689552,18638.848587773842,12536.354977630419,15686.265282690085,16636.222096351437,16327.133327023132,16847.528816236903,14950.823919870776,17728.98960747174,16476.926996352733,13806.190673938927,20665.030948193744
PWY-6263,1519.6952760221905,1942.043617593603,2034.069235446324,1522.7561172642027,1559.7759291271063,1680.957620740209,1770.9398646456668,1748.6944919394812,1913.184691072758,2074.1663511566244,2010.3397709864605,2154.210066036226,2263.660908186795,2058.564327208304,1635.6290680701807,2057.829589,1121.8501369819123,1313.3604531315957,1892.838351265807,2059.7636061607286,1858.194921708078,1859.6456722121995,2197.695228884749,1792.7790224503542,2823.948025959502,2177.5093217047684,3011.557375802913,1365.3165442018374,1551.2095303531883,3241.749641696322,2009.7294597096175,1973.9024365381983,2380.9667751222732,1510.620166986805,1892.8400243437502,1188.0693476715387,1821.5133210728056,1165.714071275579,1933.9300525834067,1874.496067091299,1496.4438995905682,1709.938248899393,1251.0933303180989,966.1405524526235,1464.3243622938182,1773.9431541741305,1524.5240560460957,1371.6712208491622,1759.6263038903776
PWY-6269,12850.034065081698,12856.85780009334,11036.623189654696,10306.901811434356,10453.94078096263,12814.869919190205,10981.920060499346,10168.79209630571,10750.911124894244,13565.56443080637,11297.36829057752,11447.062925716134,11144.733381800917,9527.600918763987,10205.871319319942,11200.797508709606,10006.824632574593,7859.481813941886,10573.272352566182,9693.620321325348,9148.888920775064,13086.566052389415,11886.571512178365,12481.306789040196,14760.736348262257,17330.535028947095,13930.743414488088,8934.310343994199,11241.39419099345,13917.616134699123,8489.32598,9010.758587246144,12100.37326465767,15368.510781406316,12055.519734819942,9194.267878,11416.097129597827,12630.454360684489,12832.388999393068,9459.505001,11598.857118118427,12138.357747415652,11757.492957932616,9183.075589607726,10015.07902419151,12110.215473222388,11507.20839920024,8918.849014,14589.109240478509
PWY-6270,13967.321469694987,13330.747834885316,11111.151695548297,8484.363939110044,9658.772505727882,11394.150165685485,10012.715280074759,10121.787438515072,12022.851026993148,13110.169729858228,11083.22352280201,11767.132892551219,9935.058052382143,10952.198029713698,10754.289120750336,11419.97342024523,8124.132799788609,6266.372821595083,8654.073224678577,9229.390099721442,9938.923302138164,15460.986149097873,12249.007282176668,12866.012638178758,14701.268178512168,16676.310717144686,14416.329968104144,11104.680436896553,11374.250511778662,15024.890688532647,8850.416064,10068.052414451067,11766.823118587661,16238.134775311897,11110.910410913284,9713.741473967744,10190.975361605817,11624.077524240047,12453.883725566404,10550.789521067616,12074.909917654591,12667.706226318563,12070.607203743513,11173.05054258157,10196.665201079479,11262.84469218299,10314.077332786508,8185.824772,16062.223892512693
PWY-6277,28657.810594070208,31117.412860667762,30397.37812190136,25352.05691245183,30022.76006450178,29313.21032999331,25152.408942645645,24024.67589358034,31490.371181211005,30732.726574802557,29727.442038976453,30959.212182810792,29901.114541580282,26308.947266209663,29931.963359450056,27963.396668337416,25783.641660984358,20267.536498451802,27599.943528766365,30242.129026729246,25649.33892505484,32200.90414085839,28080.001267915293,25807.877342238233,34725.63381879489,37797.48930162697,33093.695148045816,24764.894213913314,26098.154428534057,34771.738848945824,25211.18856433536,23164.78563416655,31951.343470089007,34037.965952425904,31097.481386184158,25893.60086417219,26550.920857737656,26445.879044258145,25771.769597887116,23324.602961223834,26507.90845956943,28107.75337205424,25927.964757394147,24864.98106113027,24035.87667392662,28497.618908791832,28348.11674109629,25659.29746846347,35204.492718657704
PWY-6281,4.798640164462144,6.396836041685432,0,0,0,0,0,0,22.356760863472623,0,6.396501028005929,4.797747313309153,0,0,0,0,0,0,0,0,0,6.396729311412659,0,0,0,0,0,0,0,0,0,0,4.797880847162668,0,0,0,0,0,0,0,0,0,0,0,9.591863930145777,7.994916259104016,0,4.7965661387799265,6.397788747949581
PWY-6292,1572.8419565328813,1081.627600436608,784.4330897665773,1135.490584748223,1205.5227748837028,1452.711563872248,1384.4076707097668,1195.0266643579546,1267.937200271082,1146.4102032499493,1379.541671942843,982.7080966693889,1589.672008852952,845.0068006584794,1303.9090573632513,1045.3859151383401,978.8119459172062,1030.106970905976,1098.4943796304938,1512.1316681872102,1120.5800082630565,1061.9960736758326,1115.7307200086605,905.9273444690843,1592.6537668681462,1499.0985881487584,1572.7412138137427,854.1936567798803,1065.3385040039236,1180.2776636189778,922.9382325499771,797.2305270557293,1231.9451776115038,1374.006951438516,1481.5461326745753,1119.6994674426574,1441.854768917706,1374.1075849516615,1117.9178439123991,963.6119500618405,883.8587159921283,1174.1398694227444,865.7951643675009,1500.561858848391,1122.7897768756939,1226.2894942428877,1152.4372532185832,1070.3377947749868,1721.0323719444102
PWY-6293,1425.100367052879,965.9201089408505,817.2686362549184,1012.6195910268392,1060.620707288084,974.4026448836198,1213.3474362754007,1122.8586417237134,1342.8946282329123,1252.442530077896,901.1794066637248,735.3933080809998,1371.9139591740384,950.4914074836073,970.258578,1122.307358087709,951.5465949145187,944.1686947598524,706.4858011632914,1075.8310592844655,1018.323952929688,1080.7877773002442,1172.550173875704,908.7689383990336,1506.843725940527,1527.4571643591473,1530.9573457057688,895.6299546362251,1041.3893613617306,1249.092658488695,862.4609248972691,781.1102603494379,1293.7347296253038,1231.2394861139512,1173.477424051889,1008.9485776203504,1000.1831859526219,1272.6408531557952,1106.5438716698231,770.8445689099628,958.3316814,886.7582179524475,828.7377789185265,1539.372449993208,972.0425265409514,1215.4508007514032,1224.3099896036733,581.6868127834254,1575.1939826527755
PWY-6305,705.0874191321426,591.1750635669415,661.8870346936749,739.6228616826393,1017.3492602752827,732.9491043208557,647.9840429995744,701.8427424404978,814.8799780284863,718.6170453,759.5246186863183,743.3462789,872.7599553624556,829.3375364001836,1117.7880650478714,592.9309189689884,489.00720284330123,555.4059274056499,633.6658353484568,925.6374474,966.0695982058429,694.4729940242582,618.6292161052875,483.4666928480019,862.7291076556622,732.9194431455284,847.9414812937544,582.7897198739732,547.8441994416521,700.0552155372072,525.4585902425774,492.5404241,916.9764804673887,571.2257981,1000.5444610809334,959.0651352195753,782.1286227311939,581.5020757747859,724.9334022818457,410.0914312737173,611.2158011751071,448.2321888776967,377.9947134158871,482.4331449525371,561.0210792255062,502.73637311753805,458.0122781399165,554.1631861045745,711.1749950757737
PWY-6307,345.9096530429374,149.3916627490846,460.87758152676076,143.78307326201303,155.2673425973937,194.68536606039865,142.82870957213277,126.62854836632665,155.2071892040089,159.7299635512849,176.29892469789561,182.70689892810697,200.08591351767805,162.80707766485273,415.11975250908307,174.73594485357563,204.19832955082651,74.27101099763681,129.27853402093186,261.6459888136205,167.56874807162174,122.53369373424167,102.28833663756278,200.4979439308586,168.37395569456265,301.39416828065646,241.90092515657994,185.48491369041218,156.5508431187291,252.1616763756364,397.81378135463785,154.1366761660164,188.57596743200236,175.88617390969543,430.5699846743826,108.08261906390148,148.8012088494614,287.0196298858527,244.45018333543484,295.14938283980996,153.39467921572896,172.48322134129964,166.43147221664572,172.98997373512012,179.16695287979437,153.3810245614908,166.0005258622888,109.84517487708986,328.7824484625733
PWY-6313,451.0904607552353,458.99999999999994,392.99999999999994,226,299,283,340,425.00000000000006,252,404,266,376,263.9249356897866,338,513,414,300,147,197.00000000000003,194,297,213,482.99999999999994,264.1201895399777,342,784.0000000000001,725,535,376,488.99999999999994,270,293,264,320,286,478.00000000000006,419.99999999999994,401,321.1140315096309,361,321,529,343,678,285,289,294,145.10598248260644,746
PWY-6317,23827.533652611375,31244.438031144928,29459.743483161685,25573.722201116394,30031.78586114047,31845.323826753553,25521.459404949313,24739.177551597684,27998.829322656584,31423.436303478353,28922.465650588394,30187.805589905754,31603.788761025913,24501.070900233462,28605.22209,27707.098788141517,27970.00640357032,19175.205126376768,29086.81491482291,28420.13243347564,22953.780988756687,30978.74320633259,26283.39233427908,24619.913023680165,33898.145707567666,40796.54754937485,31173.978875210494,23245.941682225304,26537.92576,32224.96297,23378.857397531367,21267.848826785048,30762.330516662947,35435.40385597762,32783.85643679586,27006.989432541322,25847.467818733498,28290.289746696555,23884.64027395598,23103.94495099193,27752.457178390083,27886.519253746766,26665.574201141677,22729.62278868875,23156.337168388683,29179.005191407283,28259.39053202957,25696.614155348452,33456.74101893624
PWY-6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998595994653549,0,0,0,0,0,0,0,0,0.506641742,0,0,0,0,0,0,0,0,0,0,0
PWY-6344,611.9185076855341,400.08880245426184,603.1065350109739,504.24968927117726,372.1427343866971,454.3418828924948,268.2612416153815,228.38507576877757,703.0021832506267,421.6657323483735,470.6877770160045,427.6242607840703,430.7754421379601,446.8047287946476,439.99770665195484,425.54552874046607,295.2690114056753,258.9712715,480.7355710589403,491.0058837358791,440.3051069794188,480.3755945218676,461.85916049818377,439.72132554775055,559.3150185095227,659.5128154147401,671.7355152787668,397.6122165399684,305.3712964,815.5601076760005,417.03399486487314,237.25514650039727,451.3611804212934,506.8421053288721,304.83636080389795,412.82838823389284,295.5084918726551,634.2142786232629,484.03910068555206,448.8292958727505,347.97049890225384,531.7396433063356,411.47320246240844,550.5860956801221,362.4253114619476,329.08539363026006,496.6985186214683,303.7275209179523,669.8533847
PWY-6349,1555.779169374317,623.9769496660629,447.9185635683222,311.2054034760935,350.16972983913337,520.6576635,512.1244960348102,552.2721701807585,1038.7408118219987,712.4775163187386,451.79451458828584,379.3125907656641,446.1738638791099,836.8203313423143,472.7446067122768,525.7777784423861,300.3820035912161,255.3792063614732,273.9946223271609,349.5822492933355,549.0373910432179,454.08612586526107,500.2165370385837,435.1544264823131,401.6746734615132,619.2827439800709,646.1804190836145,922.2618872391309,633.0375847188172,773.6825734,384.0601072318982,452.28797013673216,352.8744166666546,420.7559874653543,462.1047836564941,627.8437211242685,414.1375579969437,447.34247885712557,407.7440781,398.8893571857617,532.3118614557025,394.7273477999818,489.08538485758925,959.1854350209646,551.4947509,562.9631706204386,440.17653856461084,369.9053983773162,474.3047421397059
PWY-6350,1467.4895109598274,556.7192659015966,382.2754959292738,281.60751409345744,312.7102593,468.3137420023053,460.4313879468131,502.8797174820704,957.0398907764213,627.5767181,404.4537013967702,332.22819596190703,390.73084455162194,760.0447818874146,420.66700873267587,471.21889994859873,267.8958360556698,230.55202881832895,228.3303457177661,311.1027946038661,499.85656079230756,416.8884869747379,436.4241509828099,387.3083341860306,352.6660886590802,574.5910491,581.0115733829031,873.7891282705714,575.0134745822338,677.2802488875526,336.0368139507997,402.31241350766226,314.43203716299786,383.7939323898697,403.1814636296927,580.1673369604046,353.0292836985249,410.3591916804467,365.73558233453565,362.2813448243124,491.79141571431006,344.3634796880812,447.52568810686444,918.7005607,514.2894635954626,507.09520132890304,401.4688483011254,329.3723486008335,456.7895613890038
PWY-6353,6734.027697558435,6919.525029254945,5739.856420911937,5521.761379763582,5828.364856937101,5664.742393544137,5739.693562502432,5612.839037646929,5994.115733754523,5833.267719274378,6561.234438958921,5362.469104750558,5899.645837715806,5467.015971291949,6004.193083089294,5595.817427573683,5415.5221286401365,3331.7531697730315,4338.788132627412,5293.877102908138,5245.8757500943775,5742.543124650369,5599.295574710099,4544.723647768718,8331.139392244286,8728.100437565448,7555.686165168306,5663.976588385893,5736.011143462617,7300.550214856245,4463.544119,3826.7655038114262,5653.050677507323,6009.552669452186,5969.943732708089,6399.066717433216,5875.350176197806,6334.550567444713,5569.835234781027,4403.313614544558,5149.105027341823,6335.733942565238,5433.583038433014,7041.335815891476,4665.629859760794,5324.917779780262,5751.845489302941,4358.195374,8314.944150808815
PWY-6383,51.77891914,136.19918591159427,63.49908429086791,178.41486840103093,119.80029427899393,627.6870595096556,600.9434473709612,143.36356476131203,224.2906437635787,125.45780835198664,319.7651741460391,227.38748710356097,271.0111765001019,102.76081669247152,122.04472685399331,168.6834766218827,168.6866201066638,55.26852910743518,41.70201907388118,89.88675487747568,202.39558790734026,116.92860642163387,309.3113448980059,51.75520029747619,493.5125303,160.04564353813183,338.8310211995293,54.67015047994595,186.08315034631195,41.853466416881176,413.54954872978726,120.17432690693289,330.6707624400072,31.924162717858206,74.29771853988306,0,219.45630222376477,84.20834320782873,99.04546696,37.83333156785437,124.39768673352164,17.968241244529572,13.979945392221024,384.8934842,102.65903471670507,195.34086422369134,163.6638037741964,21.91287016793547,346.5721913418064
PWY-6385,26484.741101898115,29731.990422738036,28722.08308996253,24279.671740520145,28514.016850455395,28256.26211,24074.654130784416,22270.40210463665,29539.32358588928,28549.240657335245,28613.231764132102,29485.29884087945,28204.066951488545,24516.529001496507,28045.00303248732,26551.341707791675,24441.39396295138,19074.45332806613,26038.56267798122,28734.41512147897,23817.77424892442,32038.808203386838,26609.07888612971,24628.745946405747,33369.622052589475,35417.562562782594,30700.802720899293,23576.52029721082,24631.86625551295,32560.597092583743,23462.762537960956,21790.28078651587,30650.998319260707,33195.01198738233,29678.20345946375,25364.211386548992,24807.97012395293,25542.984363337426,24648.019387018732,22188.128836541044,25177.33721556324,27042.642916269928,25296.54145173475,24040.016000195406,22948.57852355155,27402.495591787458,27322.592977304794,24320.306605745747,34388.14051156055
PWY-6386,24588.777541559604,28155.532070244168,27181.84951755115,22827.492565415843,26965.27638518877,26597.711903966832,22678.173434516262,20856.649983031275,28024.770960026643,26752.362851010814,27058.649317838543,28011.85236864781,26511.86641726531,23182.24961384724,26219.811231984575,25089.430044573746,23029.95697269067,18017.216071440806,24554.317739029597,27087.47272986797,22293.84269,30296.597692379408,25084.018985050516,23442.838168573246,31719.743007304107,33279.95408,29137.52076259881,22415.607455704438,23278.390762663224,30962.82017963063,22294.951660872062,20723.738212195673,29300.805553733033,31581.781885951645,28132.942477636087,24072.05519421526,23493.86201539454,24151.75918,23065.18137435103,21104.511050571607,23765.647174434038,25550.962878338123,23773.05441586464,22487.571817863995,21732.863885542167,26013.355800931266,25723.874644416697,22897.998298540202,32768.70526082262
PWY-6387,25850.977872084204,28713.650273138945,27900.283835033864,23478.67926683883,27487.249180437113,27262.930817856384,23302.940486741645,21466.642279028976,28870.90207568131,27553.213674126746,27681.184836425262,28554.73371842905,27338.693338949728,23760.078839793583,26930.58961010796,25682.737853063943,23541.50436792044,18336.899241989195,25118.84673224535,27778.895861892972,23047.556958635578,31145.987518923394,25817.054154652014,23897.19028093251,32295.882045237475,34150.33820924309,29803.563309564528,22961.20924,23826.293412772986,31631.20389645878,22838.759565956356,21155.33206,29817.061686297315,32148.963824472063,28630.932863908496,24498.534810315545,23947.294768835363,24693.63300772884,23960.55902523245,21504.66604656754,24315.58247838171,26148.154465048974,24480.460016478053,23483.89055742307,22273.25324830834,26536.30086343052,26485.37692604782,23320.495371238587,33541.41957405793
PWY-6396,132.72520414017342,256.1341405241982,102.21898356852785,98.79222312507842,179.8181182883252,91.80259541224072,163.73492289168956,100.61198529133947,101.80803333026626,92.61866063901938,117.81815489433718,98.14632809378905,64.99968611890759,136.50693514365614,241.4495907222284,192.58924197027832,175.68231337850204,153.09160521153368,138.7250051811566,54.22435565160884,69.70113587,95.18325070023641,105.7515845,67.72232944559484,182.9168450716479,202.1074281484197,105.02535828411882,65.17207249289865,146.50316550923083,147.39826141277686,53.29561595534729,68.75006395517788,86.31726562979485,101.32949951589599,162.77499691882178,146.9910927839817,238.04169454527764,101.57450727284092,113.15827835943583,40.92630634300187,76.66507223,141.68233970749725,113.56606044555666,134.09941391869938,53.954772403838035,127.83808783377347,80.76222055650014,208.21335479651037,164.73348010707176
PWY-6397,0,0,1.116271718947905,0,0,0,0,0,3.5121206824801376,3.9068937063361306,1.8267533436510623,0.8372050774206742,10.505847108281477,0,0,0,0,0,0,4.965382783528463,0,0,7.024088664157024,0,5.684722252380747,0,12.211447618209467,0,4.682790168572865,0,0,0,0,0,1.116272778265291,0,0,0,1.1999916769424777,0,0,0,0,0,0,3.8712147890880146,2.9804120797989704,0,0
PWY-6404,0,0,4.387809490297101,0,0,0,0,0,13.964301990147185,14.660306324610497,7.266298314296471,3.3271141478378174,41.50571107934342,0,0,0,0,0,0,19.599279408778354,0,0,27.184711244537965,0,22.57673908934543,0,47.646659892973354,0,18.34878370361764,0,0,0,0,0,4.366910562687471,0,0,0,4.753114605319415,0,0,0,0,0,0,15.356043076003957,11.199692117894969,0,0
PWY-6421,0,0,1.3333333333333333,0,0,0,0,0,0,7.232628399,2.2330827067669174,1.1144200626959249,4.153846153846153,0,0,0,0,0,0,1.3846153846153844,0,0,8.731343284,0,6.428571428571429,6.556291390728477,14.74468085106383,0,6.850202429149798,0,0,0,0,0,1.2857142857142858,0,0,0,1.8461538461538463,0,0,0,0,0,0,0,2.67,0,0
PWY-6435,153.94612559034456,865.0817678441822,260.1866863513049,224.6983917616573,905.1191644209684,238.32381470164646,371.7201157139302,503.8527167302442,179.96863340373315,435.59640463648293,331.12588470221044,411.2859843731531,185.88908078996667,494.828809,1817.426291496565,605.8303998168509,648.4657336316659,1170.7684267676466,831.0545157732566,359.5106389075355,516.7590152481566,379.1640953821782,438.76938672864014,319.4927488937773,997.2256113848205,501.2072828315728,387.5701835352388,273.96140168186105,451.75038333654294,359.1563184215197,172.76097758470056,235.03934136748805,380.96544761375003,456.01137366171884,907.6840864899218,924.0742046937703,957.8903006657318,339.3343183695723,345.95036077771346,347.8234938400425,290.97559197305065,768.2624167217134,393.94269580069005,472.8698751223756,318.01934660507374,477.66242970375635,325.4629388544136,626.6287989726965,287.7428411082585
PWY-6467,13199.37,20006.42,18178.19,14654.61,19432.61,17529.55,13795.3,14334.23,16186.66,18499.44,18719.53,20212.39,16973.13,15619.74,19504.72,17336.92,15563.44,12657.2,17571.13,18902.799999999996,15872.75,20770.78,16733.04,15995.04,21622.19,21863.7,19514.25,13665.49,15379.240000000002,21606.27,14500.19,14475.659999999998,19480.84,22718.92,20044.99,16085.68,16674.17,15104.889999999996,14996.939999999999,15335.06,16676.84,18112.16,16520.78,11513.53,14214.25,17016.2,17342.760000000002,17213.53,20783.84
PWY-6470,7629.726009108575,6991.431022890494,5795.191561897081,7240.924299756278,6016.016856448251,8914.646865786324,8594.839529383458,5879.302737388759,6968.387076587639,7009.5648368874145,8029.473340319116,6751.263196334675,6850.081027572868,5387.345031,5407.443696858793,6857.008438592498,6276.642196104952,4036.8646109008505,5520.595239725721,6309.933869343621,6054.826559655227,7361.378393139146,7939.951423204622,6338.168862011367,8228.709983509525,8799.462933290148,7213.336872056255,6324.602728811928,7369.047657954081,7207.316642241149,6862.014045142293,5227.641570618997,7939.537384375325,8959.872987532472,7135.892101788218,6842.379369,4951.000218011777,9907.870233449588,7461.822645817261,4477.297468637708,5620.219180451753,6879.904838841639,7437.195101194063,7252.689092,6043.804429889691,7607.162793843992,6352.944114264045,4173.111598009729,9065.984223307094
PWY-6471,89.38846373,75.64173738210503,78.98032826,82.51135427085387,0,92.89379622778074,116.65876162115956,202.74311631165227,109.68906006477357,123.2073469123324,8.625389513368178,82.47494649495812,113.02352702775202,112.67141184674415,51.64162277207464,44.820363537961484,34.49494245793625,0,82.31913389842911,0,0,72.28402923667751,0,44.80002894572111,85.97090096997275,192.7040509501449,163.64021361393424,0,58.630437297488655,68.88670560384132,61.99157594,0,0,72.37979507537527,82.50586831092372,0,0,99.82739146051827,143.53903938265682,24.13775243,82.31322296054293,31.098247878794854,55.135624654688066,381.4754837881107,51.68019543444765,240.56532330475002,38.00164751830001,88.79125155909445,0
PWY-6478,5536.449354361717,4111.554845893666,4158.817794254663,3647.8677827642528,3404.416656162248,3396.4967748030504,3178.926425448049,3014.752644970862,4850.310190281812,3660.4955204974863,4613.076571209343,4119.5374472986205,3279.606515,3566.095536061968,4029.830508576834,3454.187373625603,2811.7116219751874,2484.6635504164215,2781.3590266430842,4490.573422570537,4093.2293290738153,4920.925865792011,4730.6798533378205,3926.106637037135,4780.1317094197275,4843.262957900332,4265.071752,3341.0566910100674,3365.7687006761694,4643.009335978964,3737.5083924292685,3220.3005871450137,4212.685407967055,3707.168085105889,2840.7475595680244,2524.8828997981495,3166.314017146511,3267.1820019086367,4767.595040068472,3081.0690311612902,3415.7474983793336,4307.543959,3841.3408052211826,4017.554060152063,3582.122115506079,3570.077819263183,4144.629536890685,2059.2047082258637,5527.079118382589
PWY-6486,28.69107220859514,21.437332285257366,16.521323960838004,19.874411302982733,20.150439377716815,21.350092621063606,0,0,20.000957604169038,0,18.577361509361886,13.94441205703582,21.728223740392828,17.367203519041023,13.054194210166399,0,19.519394209094155,11.39314086417361,0,0,11.567936755492214,0,15.750747336672662,20.83969465648855,20.90974212034384,28.020078749222876,0,18.108484005563284,0,22.033898305084747,10.637399746728578,28.00160865750219,15.649948822927328,26.61478202366212,26.789076509264795,0,15.501760019761628,29.510058711882163,41.49526834,0,22.315664876042153,21.677040868388435,18.234060663940042,19.80024968789014,16.303816046966737,15.881658841171118,0,0,31.480080455303884
PWY-6501,31.052117189808392,24.01373927014872,18.891976780516682,21.15509138381201,23.363057142652835,23.297665568672382,19.368877800075936,16.554005167958657,23.303638344509633,0.9950533149714736,20.23101643673274,16.16452520477946,24.472497745716865,18.959512136793016,14.602390438247012,0,22.317391802988123,12.744513681929018,0,0,13.019595974880833,0,18.395434775180252,23.73913043478261,23.85291113381001,32.54998762875567,1.4060152537131299,20.749003984063748,0,24.327485380116958,13.539288112827403,31.113593662722796,17.49928469241774,30.997660715123033,30.513927058030884,0,16.72166093038748,31.757249573295752,45.332147816131155,0,27.45049902210042,25.12085994824027,20.274823257827155,22.088037801541905,18.53846640116316,18.61949708192233,0,0,35.10040378136872
PWY-6505,0,0,0,0,0,0,0,0,8.304202310251242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-6527,13732.161151592025,12536.47132253986,11679.245337270933,11938.138773839215,12297.832714958966,12934.659248899256,12131.349162388036,10755.02183828486,12544.50890689321,12382.187169134615,12480.16388373579,10428.757828028349,12681.917424039104,10331.390140878477,12862.55809436837,10864.628316302787,10732.516917143948,8683.752441,11102.232163154493,13074.416910488986,10495.869628896078,13508.485678881842,12292.910474359394,11658.038155684979,16349.54574383931,17520.565991787495,13563.765087579268,10260.084039767764,11452.876903888555,13426.927617695113,9469.53977,8508.501129684146,13162.626724251382,12634.786770263421,12668.826633610379,11206.08169923075,11817.439304074203,13132.165538007386,12597.085984565318,8516.459035798785,10392.122142763905,11450.72048977866,11217.04967196424,12909.997601171048,9993.610148,12252.706694074266,11747.210836632428,9756.306392939987,15313.690792992058
PWY-6531,1210.5955501070684,1421.9495045975968,1103.3115776541033,587.6906360945299,1326.502959135708,698.0604328140964,1099.6012703485956,457.27315244123645,1403.827448580922,1736.7575060032818,1390.1957784710512,922.2430014,643.4101133129602,947.0126471279123,659.8848208088232,1475.894497,1071.6148767398483,1373.0265827472822,801.7914894,959.4093664775972,499.4261235447544,989.8168681746519,1703.5948591277652,664.1460312278512,1251.079840758475,864.2033151,1775.628398825286,476.4508105170736,728.4168609237039,1137.7935209883353,979.4787222139361,1206.6048170440379,1010.6338789089738,1063.3269850955335,1218.1641862123759,346.8879227678403,1662.1498045816136,455.0242771153524,823.6074314,689.7332174622287,638.8137945562729,918.3035451617066,309.7465111242995,245.52243583253585,906.0247187331495,1635.512769,985.4212898669571,785.0961613,605.3660323357136
